DateTime,"Melter Gas Flow Valve Opening  _DB885,DD670,QC","Header Gas Pressure -Gail_DB1367,DD0,QC","ThermoCouple Flue Pass left Inner _DB872,DD0,QC","ThermoCouple Flue Pass left outer _DB874,DD0,QC","ThermoCouple Flue Pass Right Inner _DB876,DD0,QC","ThermoCouple Flue Pass Right outer _DB879,DD0,QC","Glass level_DB1177,DD0,QC","Fibber Optic Thermometer -Distributer-zone -2_DB719,DD134,QC","Fibber Optic Thermometer -Distributer-zone -6_DB731,DD134,QC","High Pressure M/C-61_DB668,DD134,QC","High Pressure M/C-65_DB691,DD134,QC","ThermoCouple Regenratore Right_DB868,DD0,QC","ThermoCouple melter bottom -2_DB858,DD0,QC","Melter Gas Flow Setpoint _DB885,DD726,QC","Fiber Optic Thermometer -F/H65- Middle_DB189,DD134,QC","ThermoCouple melter Crown -1_DB845,DD0,QC","Throat cooling blower Pressure _DB837,DD134,QC",chem_comp_SiO2,chem_comp_Al2O3,chem_comp_Fe2O3,chem_comp_CaO,chem_comp_MgO,chem_comp_Na2O,chem_comp_K2O,chem_comp_SO3,physical_test_density_gm_cc,physical_test_seed_count_result,,"Melter Gas flow_DB885,DD134,QC"
53:57.4,44.97794342,1.901909709,449.2000122,515.7999878,155.5,155.8000031,-0.035879612,1330.092529,1371.339722,40.90060806,39.82855988,1301.700073,1261,800,1256.669556,1485.400024,249.1138611,71.94,1.96,0.024,8.69,1.92,13.49,0.34,0.207,2.4925,33,,781.03302
06:57.4,45.53310776,1.910590291,159.8000031,138.1999969,439.6000061,477.1000061,0.019676208,1329.456055,1371.195068,40.98741531,39.86979294,1338.5,1260.599976,800,1257.306152,1474.900024,247.2692413,71.81,1.96,0.025,8.49,2.03,13.49,0.34,0.206,2.4948,27,,800.6185303
19:57.4,44.7633667,1.91015625,316.8000183,492.2000122,325.3999939,325.5,-0.00810194,1329.354736,1370.949097,40.81380463,39.74175644,1318.599976,1260.400024,800,1257.233765,1475.900024,250.1717987,71.85,1.96,0.024,8.5,2.02,13.49,0.34,0.206,2.4899,15,,797.4718018
32:57.4,44.65921783,1.908854127,466.8999939,572.7000122,160.1000061,156.3000031,0.038773537,1329.918945,1370.978027,40.93750381,40.01302338,1300.900024,1260.400024,800,1256.886597,1484,249.8643646,71.78,1.96,0.025,8.46,2.09,13.5,0.35,0.203,2.4955,13,,801.0525513
44:57.4,45.4488678,1.91015625,204.5,176.6000061,398.1000061,441.2000122,0.046875,1330.425293,1370.920166,41.01128769,39.84375,1331.099976,1260.400024,800,1256.87207,1472.800049,251.6637726,71.82,1.94,0.023,8.55,2.04,13.5,0.31,0.225,2.4953,15,,802.5716553
57:57.4,45.00740433,1.904513955,185.5,301,421.2000122,434,0.151620865,1330.613403,1371.25293,40.99826431,40.06293488,1328.599976,1260.300049,800,1257.248291,1469.300049,250.9403992,71.73,1.94,0.022,8.58,2,13.51,0.32,0.226,2.4962,12,,799.4249268
09:57.4,44.94598007,1.904730916,444.1000061,562.6000366,198.9000092,193.3000031,0.074073792,1330.396362,1371.180542,41.0329895,39.8719635,1303.5,1260.900024,800,1257.262695,1480.5,248.9239655,71.69,1.93,0.021,8.68,1.89,13.52,0.34,0.215,2.4967,13,,797.9058228
19:57.4,46.08412552,1.909505248,349.8999939,346.3000183,244,269.3999939,0.050926208,1329.947876,1371.195068,40.95269394,39.9500885,1316.200073,1260.900024,800,1257.03125,1480.5,250.4159393,71.79,1.93,0.0215,8.72,1.87,13.53,0.34,0.207,2.4978,19,,797.4175415
32:57.4,45.95970917,1.908854127,137.4000092,122.8000031,460.2000122,493.3000183,-0.05497694,1329.311279,1370.862305,41.06336975,40.31684113,1339.099976,1260.599976,800,1256.640625,1474.099976,249.0596008,71.71,1.92,0.0226,8.8,1.79,13.52,0.35,0.206,2.4982,24,,801.1068115
45:57.4,44.85066986,1.907118082,380,538.7000122,271.8999939,268.2000122,-0.043402672,1329.456055,1370.876709,41.05469131,39.87413406,1310.900024,1260.599976,800,1256.886597,1477.900024,251.0489044,71.71,1.92,0.022,8.73,1.91,13.52,0.34,0.209,2.4984,21,,801.432312
58:57.4,45.20840836,1.902777791,443.5,503,159.3000031,160.8000031,-0.019675732,1330.020264,1370.93457,41.03732681,39.921875,1300.5,1260.599976,800,1257.21936,1481.200073,252.0977936,71.65,1.92,0.023,8.67,1.98,13.53,0.34,0.205,2.4981,24,,785.6987915
11:57.4,46.03961182,1.91427958,159.5,138.5,440.7000122,478.5,-0.012152672,1330.570068,1370.862305,41.01345825,39.94791794,1339.400024,1260.700073,800,1257.161499,1474,251.5914307,71.74,1.93,0.022,8.52,2.09,13.54,0.34,0.202,2.4964,16,,801.8120728
24:57.4,44.99567795,1.91015625,323.3999939,498,322.1000061,322.1000061,0.011573792,1330.815918,1371.310791,40.93316269,39.88064575,1316.800049,1260.5,800,1256.857666,1473.900024,250.1446686,71.92,1.94,0.022,8.28,2.03,13.52,0.34,0.205,2.4967,16,,802.8428955
37:57.4,45.34933853,1.911458373,468,570.6000366,159.1000061,155.6999969,0.003472328,1330.193848,1371.556641,40.92013931,39.74609375,1299.200073,1260.5,800,1257.233765,1485.099976,247.7846527,71.85,1.94,0.022,8.51,1.87,13.47,0.34,0.203,2.4976,13,,799.1536865
50:57.4,46.1994133,1.909939289,189,162.6999969,413.5,455.3000183,0.059027672,1329.224487,1371.339722,40.72266006,39.90885544,1338.5,1260.200073,800,1257.118042,1478.099976,249.2494965,71.89,1.97,0.023,8.43,2,13.49,0.34,0.203,2.4971,19,,803.5482178
03:57.4,45.66314316,1.901258707,233.3000031,391.2000122,387.6000061,395,0.115740776,1329.340332,1371.397583,41.0329895,40.01302338,1328.900024,1260,800,1256.799805,1476.5,250.8228455,71.86,1.98,0.022,8.44,1.97,13.48,0.34,0.205,2.4963,17,,796.3325195
16:57.4,45.2736969,1.91037333,459.8000183,567.9000244,179.5,174.3000031,-0.011573792,1330.034668,1371.25293,41.0329895,40.07812881,1303.099976,1259.900024,800,1256.915527,1482.599976,248.3181458,71.84,1.95,0.022,8.45,1.96,13.48,0.34,0.205,2.4951,17,,801.3237915
29:57.4,47.15682602,1.903862834,227.6999969,198.9000092,374.5,418.7000122,0.012152672,1330.642334,1371.166016,41.11762238,40.301651,1334.300049,1259.599976,810,1257.074707,1476.599976,250.4430695,71.94,1.96,0.0204,8.24,2.13,13.49,0.34,0.207,2.4951,18,,811.1436768
42:57.4,46.86999893,1.901909709,129.8000031,164.6000061,463.3999939,485.1000061,-0.019675732,1330.642334,1371.195068,40.90929031,40.19314575,1344.599976,1259.900024,810,1257.089111,1477.5,249.8010712,71.88,1.95,0.021,8.21,2.18,13.47,0.34,0.21,2.4947,21,,822.4284058
55:57.4,45.55355835,1.913411498,443.1000061,563.4000244,203.3000031,197.8000031,0.059027672,1329.890015,1371.079346,41.11328506,40.17795181,1306.599976,1260.300049,810,1256.712891,1485.300049,249.2675781,71.85,1.95,0.022,8.26,2.11,13.46,0.34,0.21,2.4958,21,,809.8416138
05:57.4,47.3156929,1.908854127,365.7000122,367.7000122,230.4000092,252.1999969,0.070601463,1329.354736,1371.050293,41.02864838,40.12152863,1315.300049,1260.400024,810,1256.727417,1483.800049,250.0813751,71.85,1.95,0.0235,8.31,2.1,13.51,0.34,0.203,2.4958,16,,810.546875
18:57.4,47.62370682,1.901909709,142,125.5999985,461.1000061,493.6000061,-0.035879612,1329.398193,1370.775391,40.95269394,40.05425644,1341.300049,1260.5,810,1257.175903,1474.700073,251.2387848,71.83,1.95,0.0247,8.38,2.07,13.52,0.34,0.2,2.4958,20,,807.291687
31:57.4,46.33982468,1.908854127,375.5,538,281,277.8000183,-0.003472328,1330.020264,1370.818848,40.96354294,39.99132156,1312.400024,1260.700073,810,1257.277222,1475,249.2585297,71.92,1.95,0.0245,8.4,2.05,13.54,0.34,0.203,2.4965,19,,808.1054688
44:57.4,46.20825195,1.906684041,460.5,533.7999878,153.5,152.1000061,-0.425925732,1330.483154,1370.269043,40.82031631,39.72873306,1299.099976,1261.200073,810,1256.828735,1483,250.3164825,71.94,1.94,0.0236,8.39,2.05,13.56,0.34,0.201,2.4993,17,,789.8763428
57:57.4,47.50001144,1.906901002,164.8000031,141.1000061,438.7000122,476.5,0.050926208,1330.685791,1370.891235,40.83984756,39.73741531,1342.300049,1261.300049,810,1256.857666,1477.599976,248.10112,71.88,1.93,0.023,8.41,2.04,13.54,0.34,0.208,2.4968,22,,808.4310303
16:57.3,45.79642868,1.911458373,424.5,557.2000122,229.6000061,223.9000092,0.004051208,1329.701904,1371.079346,40.93316269,39.70052338,1308.599976,1260.900024,810,1257.103516,1482.800049,252.0977936,71.92,1.95,0.022,8.46,2,13.56,0.34,0.209,2.498,18,,810.329895
29:57.4,47.58126068,1.911892414,341.1000061,333.1000061,256.3000183,284.2000122,-0.682291508,1329.09436,1370.081055,40.94835281,40.21484756,1321.200073,1260.700073,810,1257.016846,1483,249.4484253,71.87,1.96,0.025,8.4,2.02,13.57,0.35,0.213,2.4974,13,,809.8416138
41:57.4,47.29696274,1.91037333,143.6999969,128.4000092,458.8000183,492,0.266782761,1329.788818,1371.354126,41.28255463,40.05859756,1346,1260.200073,810,1257.016846,1479,249.7558594,71.92,1.97,0.024,8.34,2.03,13.59,0.34,0.202,2.4968,16,,810.112854
54:57.4,45.48235321,1.905815959,371.5,535.2999878,284.7000122,281.6000061,-0.035879612,1330.266235,1370.703125,40.88107681,39.82421875,1316.400024,1260.099976,800,1256.857666,1479,247.9745331,71.88,1.97,0.026,8.33,2.06,13.61,0.34,0.207,2.498,15,,801.9748535
07:57.4,45.58760452,1.89865458,463.8999939,546.4000244,151.3000031,149.1999969,-0.85127306,1330.483154,1369.097168,40.86371613,39.94574738,1302.200073,1260,800,1256.756348,1485.400024,251.1754913,71.8,1.98,0.024,8.48,2.07,13.5,0.34,0.204,2.4976,16,,240.2886353
58:57.4,47.7284317,1.908203125,313.6000061,293,285,320.3000183,0.057870865,1329.890015,1370.225708,41.05035019,40.067276,1322.599976,1261.599976,820,1256.915527,1480.200073,250.3616943,71.91,1.96,0.023,8.22,2.05,13.48,0.34,0.213,2.4991,16,,820.1497803
11:57.4,47.38675308,1.908854127,129.4000092,118.3000031,470.5,500.5,-0.03935194,1329.427002,1370.225708,40.993927,39.77213669,1345.400024,1261.900024,820,1257.349487,1478.099976,245.8224792,71.8,1.99,0.022,8.02,2.27,13.53,0.34,0.216,2.4987,11,,820.2583008
24:57.4,46.16664886,1.90234375,405.3000183,550.6000366,252.5,248.1999969,-0.004050732,1329.325806,1370.3125,40.99609756,40.00434113,1309.800049,1262,820,1257.118042,1482.300049,250.5154114,71.92,1.97,0.022,8.01,2.28,13.52,0.34,0.215,2.4965,14,,817.0030518
34:57.4,45.40614319,1.91796875,472.5,574.1000366,154.5,151.6000061,0.019676208,1329.803223,1370.355957,40.86371613,39.70269394,1298.300049,1262.099976,810,1256.698486,1487.700073,251.1754913,72.08,1.97,0.023,8.09,2.15,13.54,0.34,0.217,2.4965,17,,810.9266968
35:57.4,46.55853653,1.916015625,127.7000046,116.9000015,473.7000122,503.2000122,0.059027672,1329.036377,1370.674194,40.85503769,39.754776,1341.400024,1262,805,1257.175903,1477.400024,250.3888092,72.07,1.95,0.027,8.07,2.29,13.58,0.34,0.211,2.4976,14,,808.8650513
47:57.4,45.49575424,1.911024332,403.2000122,550.9000244,257,253.1000061,0.039351463,1328.804932,1370.601807,41.09809113,39.81119919,1308.599976,1262.300049,805,1256.655029,1477.700073,249.6021423,71.85,1.97,0.026,8.11,2.36,13.47,0.35,0.205,2.4976,16,,808.3225098
59:57.4,46.63181305,1.905164957,442.7000122,498.1000061,164.6999969,167.6999969,0,1329.49939,1370.688721,41.06554031,40.24305725,1300.700073,1262.599976,810,1256.655029,1482.200073,250.7414703,71.89,1.96,0.0267,8.33,2.18,13.48,0.34,0.212,2.4912,13,,796.4952393
11:57.4,47.16864777,1.911241293,171.3000031,148.1000061,434.3999939,473.5,0.055555344,1330.700195,1370.847778,40.85937881,39.96310806,1336,1262.700073,815,1256.886597,1473.5,250.759552,71.84,1.94,0.028,8.32,2.17,13.49,0.34,0.218,2.4978,9,,815.4839478
23:57.4,46.22358322,1.902994752,264.6000061,442.7000122,369.1000061,375,0.095486641,1331.264404,1371.021362,41.15668488,40.2625885,1320.099976,1262.700073,820,1257.19043,1470.099976,251.4738922,71.89,1.95,0.029,8.32,2.2,13.49,0.34,0.214,2.4973,15,,819.1189575
35:57.4,46.74415588,1.907769084,460.6000061,574.9000244,183.1999969,178.4000092,-0.004050732,1330.62793,1371.035889,41.13932419,39.93706894,1298.599976,1262.900024,825,1257.175903,1476.400024,249.620224,71.84,1.96,0.027,8.35,2.16,13.49,0.34,0.209,2.4965,17,,822.1571655
47:57.4,47.54738617,1.912326455,254.1999969,225.8000031,351,394.6000061,-0.00752306,1329.513916,1370.920166,40.93750381,39.96961975,1325.599976,1262.800049,825,1257.074707,1471.5,249.5750122,71.88,1.94,0.025,8.33,2.19,13.48,0.34,0.211,2.4965,15,,824.21875
59:57.4,47.57884598,1.910590291,122.3000031,113.8000031,478.7000122,507.8000183,-0.04745388,1328.935181,1370.891235,40.95052338,40.09766006,1340.900024,1262.800049,825,1256.973389,1472.5,249.4845886,71.91,1.95,0.025,8.28,2.22,13.5,0.35,0.21,2.4973,16,,823.9475098
11:57.4,46.29969788,1.913845539,413.6000061,558.7000122,245.1000061,240.4000092,0.008101463,1329.354736,1371.137207,41.11979294,40.08897781,1305.5,1262.900024,820,1256.929932,1477.099976,249.6021423,71.83,1.96,0.025,8.24,2.29,13.51,0.35,0.216,2.4976,23,,817.491333
22:57.4,46.59578705,1.90256083,451.6000061,515.7000122,159.4000092,160.4000092,-0.028356552,1330.092529,1371.296265,40.97005463,40.05208588,1297.5,1262.700073,820,1257.146973,1482.300049,251.9802551,71.88,1.95,0.025,8.33,2.2,13.49,0.35,0.213,2.4971,25,,803.168457
33:57.4,46.75065231,1.914496541,185.3000031,158.8000031,422.5,463,0,1330.685791,1371.383057,41.01345825,39.97613144,1332.800049,1262.5,820,1257.03125,1472.900024,249.7829895,71.84,1.95,0.0255,8.36,2.17,13.5,0.35,0.214,2.4969,25,,826.0091553
45:57.4,46.14568329,1.906033039,215.6999969,366.1000061,403.3000183,412.8999939,0.181134224,1330.830444,1371.71582,41.07422256,40.05859756,1324.099976,1262.300049,820,1256.958862,1471.200073,249.0053558,71.96,1.95,0.025,8.32,2.12,13.57,0.35,0.211,2.4978,19,,822.3741455
06:57.4,47.31394577,1.907118082,363.7000122,364.8000183,235.1000061,257.5,0.148148537,1329.774292,1371.614502,40.93099213,40.05208588,1310.700073,1262,820,1257.132568,1478.300049,248.2277222,71.78,1.96,0.028,8.56,2,13.5,0.35,0.206,2.4977,23,,818.142395
18:57.4,47.38654327,1.906901002,150.6000061,131.1999969,454.8000183,489.5,0.074652672,1329.296875,1371.817139,41.18706894,40.30599213,1336,1261.800049,820,1257.103516,1471.900024,251.0669861,71.86,1.95,0.027,8.31,2.2,13.5,0.35,0.204,2.4965,20,,817.2200928
30:57.4,46.06920242,1.908637166,333.6000061,512.7999878,318.5,318.7000122,0.011573792,1329.383667,1371.513306,41.34114838,39.91536713,1312.599976,1261.700073,820,1256.799805,1473.900024,247.5857239,71.84,1.95,0.026,8.25,2.27,13.51,0.35,0.211,2.496,20,,819.444458
42:57.4,46.32868958,1.905598998,467.6000061,575,166,163.3000031,0.019676208,1329.861084,1371.411987,41.05469131,39.85026169,1295.900024,1261.200073,820,1256.799805,1484.099976,249.2675781,71.8,1.94,0.024,8.25,2.28,13.51,0.35,0.209,2.4958,23,,816.40625
54:57.4,47.43939209,1.907118082,215.1000061,185,391.3999939,434.8999939,0.008101463,1330.526611,1371.368652,40.993927,40.03038406,1333.300049,1260.900024,820,1256.973389,1478.200073,248.8335419,71.86,1.95,0.024,8.23,2.31,13.52,0.35,0.209,2.4956,14,,820.8550415
06:57.4,47.3555603,1.907552123,129.5,160,467.7000122,490.1000061,-0.090856552,1330.873779,1371.25293,40.8875885,39.96527863,1341.5,1260.700073,820,1257.118042,1478.800049,249.2494965,71.9,1.95,0.025,8.18,2.33,13.54,0.35,0.203,2.4958,15,,834.0386353
18:57.4,46.36616135,1.908203125,435.1000061,564.9000244,216.9000092,212.3000031,0.027777672,1330.497681,1371.310791,40.90277863,40.34939575,1303.900024,1260.5,815,1257.132568,1486.200073,249.7920227,71.82,1.94,0.025,8.17,2.34,13.53,0.36,0.209,2.4965,16,,815.4296875
32:57.4,45.95929337,1.909939289,285.1000061,260.7000122,315.8000183,355.7000122,-0.015625,1329.470459,1371.339722,41.09158325,40.1736145,1323.700073,1260.599976,800,1257.03125,1480.300049,247.5766754,71.76,1.93,0.024,8.24,2.27,13.55,0.36,0.205,2.4955,25,,803.602478
44:57.4,45.64827347,1.911675334,131.1999969,119.2000046,469.8000183,501.1000061,0.012152672,1329.036377,1371.310791,40.98741531,39.84375,1341,1260.800049,800,1256.84314,1476.099976,250.6691284,71.61,1.95,0.026,8.42,2.33,13.48,0.39,0.202,2.4962,21,,804.6875
56:57.4,44.76960373,1.913628459,388.3999939,544.9000244,267.2000122,262.7000122,-0.050925732,1329.441528,1371.137207,41.05035019,40.24522781,1308.200073,1261.300049,800,1256.915527,1477.300049,251.7089844,71.56,1.94,0.027,8.41,2.33,13.47,0.39,0.209,2.4973,27,,804.904541
18:57.4,47.05874634,1.909722209,202.8000031,173.1000061,402.8000183,445.3000183,0.07870388,1330.830444,1371.195068,41.1219635,40.13672256,1335.800049,1261.800049,820,1257.204834,1477.700073,249.032486,72,1.95,0.026,8.13,2.3,13.5,0.37,0.209,2.4965,25,,818.142395
30:57.4,46.42219543,1.911241293,156,235.1999969,444.8999939,463.2000122,0,1330.801514,1370.93457,40.97873306,40.03255463,1335.5,1261.900024,820,1257.161499,1476.200073,250.7233734,72.14,1.9,0.026,8.06,2.29,13.6,0.39,0.203,2.496,19,,825.8463745
40:57.4,46.2731514,1.911024332,423.1000061,560.7000122,231.3000031,227.1999969,-0.003472328,1330.208252,1370.804443,40.86805725,39.87413406,1305.400024,1262,820,1256.944458,1482.200073,249.5026703,72.07,1.9,0.026,8.08,2.36,13.51,0.36,0.206,2.4958,27,,818.793457
07:57.4,46.66646576,1.911241293,131.3000031,118.5,469.2000122,500.3999939,0.054976463,1329.253418,1370.486084,40.96354294,39.6875,1340.099976,1262.200073,810,1257.335083,1474.900024,248.4628143,72.08,1.96,0.027,7.91,2.21,13.54,0.35,0.22,2.4954,15,,811.1436768
17:57.4,46.26273727,1.904730916,344.6000061,519.2999878,306.1000061,305.3000183,-0.003472328,1329.817627,1370.457153,40.94184113,39.98698044,1312.900024,1262.200073,810,1257.320557,1476.300049,251.3201599,72.24,1.92,0.028,8.03,2.07,13.57,0.35,0.216,2.4974,15,,811.7404785
29:57.4,45.88016129,1.90646708,468,574.4000244,161.9000092,159.3000031,0.035301208,1330.555542,1370.543945,40.88107681,40.03038406,1297.099976,1262.200073,810,1256.958862,1484.099976,249.0596008,71.97,1.93,0.028,8.13,2.13,13.51,0.36,0.217,2.4963,18,,808.0512695
41:57.4,46.80329132,1.899088502,206.4000092,174.9000092,397.3999939,441.3000183,0.046875,1330.917236,1370.457153,41.05252075,40.10416794,1335,1261.800049,810,1256.785278,1476.900024,250.5967865,71.89,1.92,0.025,8.14,2.14,13.51,0.35,0.226,2.4964,12,,807.0204468
53:57.4,45.99702072,1.911675334,147.6999969,209.3000031,450,469.2000122,-0.009838104,1330.353027,1370.283569,40.88975906,39.95225906,1338.300049,1261.800049,810,1256.814209,1477.5,248.6979218,72.01,1.95,0.024,8.03,2.14,13.52,0.36,0.224,2.4971,11,,815.3754883
05:57.4,45.99976349,1.910807252,438.8999939,562,210.5,205.5,-0.03182888,1329.542847,1370.211182,41.004776,39.9609375,1304.200073,1261.700073,810,1257.089111,1482.700073,249.9819183,71.94,1.95,0.023,8.15,2.12,13.52,0.36,0.219,2.4971,17,,808.2682495
17:57.4,46.90882492,1.916449666,321.6000061,306,275.8000183,308.5,0.004051208,1329.195557,1370.109985,41.01128769,40.11067963,1321.300049,1261.700073,810,1257.248291,1481,250.4521179,71.93,1.95,0.022,8.16,2.12,13.53,0.35,0.217,2.4976,23,,810.980957
26:57.4,46.83498383,1.906901002,165.1000061,142.3000031,438.3999939,476.7000122,0.03125,1329.49939,1370.15332,40.98090363,40.53819656,1341.400024,1261.5,810,1257.248291,1477.700073,249.620224,71.89,1.95,0.022,8.18,2.1,13.53,0.35,0.217,2.4965,24,,807.1831665
38:57.4,46.27800751,1.90625,279.8000183,463.5,354.8999939,358.6000061,0.04745388,1330.121582,1370.196777,41.02213669,39.978302,1322,1261.599976,810,1256.987793,1475.700073,250.6419983,71.81,1.92,0.02,8.18,2.11,13.52,0.36,0.218,2.4973,23,,806.0438843
44:57.4,45.65422058,1.904513955,411.1000061,554.5,242.3000031,237.6000061,0.04745388,1330.410889,1370.240112,41.03516006,40.01519394,1308.700073,1261.599976,810,1256.785278,1481.099976,250.153717,71.87,1.9,0.019,8.24,2.08,13.53,0.36,0.21,2.4971,24,,812.717041
53:57.4,45.98947906,1.909288168,467.8999939,575.2000122,155.6999969,152.8000031,-0.011573792,1330.685791,1370.095459,40.93533325,39.89149475,1298.300049,1261.5,810,1256.770874,1487.900024,249.0505676,71.82,1.96,0.021,8.26,2.06,13.56,0.36,0.213,2.4977,22,,809.8416138
59:57.4,46.92493057,1.90256083,309.8000183,291,286.8999939,322.8000183,0.051505089,1330.714722,1370.081055,40.97656631,39.93489838,1325,1261.5,810,1256.799805,1482.700073,249.0596008,71.78,1.89,0.021,8.26,2.03,13.55,0.35,0.209,2.4976,18,,811.5776978
08:57.4,46.74675369,1.899088502,161.3000031,138.1000061,441.7000122,479.6000061,0.035301208,1330.396362,1370.037598,40.993927,39.98480988,1343.200073,1261.599976,810,1257.002319,1479.700073,249.2585297,71.77,1.9,0.021,8.24,2.08,13.58,0.37,0.234,2.4974,23,,813.3138428
20:57.4,45.77038956,1.909722209,290.1000061,476.8000183,345.6000061,348.6000061,0.06307888,1329.730957,1370.15332,41.05035019,39.989151,1322,1261.599976,805,1257.262695,1477.400024,251.672821,71.62,1.95,0.022,8.45,2.03,13.48,0.38,0.218,2.4975,25,,808.1054688
29:57.4,45.46311569,1.909288168,441.1000061,564.7000122,201.6000061,197.4000092,-0.050925732,1329.267944,1369.921875,41.03732681,40.12586975,1305.400024,1261.800049,805,1257.045654,1483.599976,250.3978577,71.54,1.97,0.022,8.71,1.85,13.48,0.39,0.213,2.4973,24,,803.9822388
41:57.4,46.25635529,1.904296875,299.1000061,276.2000122,297.7000122,335,-0.004050732,1329.369141,1370.037598,41.02213669,39.9500885,1324.599976,1261.599976,805,1256.770874,1479.800049,250.9584808,71.88,1.99,0.023,8.26,1.92,13.48,0.4,0.21,2.4982,15,,803.602478
53:57.4,46.13277435,1.907118082,133.6000061,120,465.6000061,497.2000122,-0.005786896,1329.890015,1370.052002,41.02430725,40.11935806,1342.599976,1261.599976,805,1256.886597,1475.300049,248.4718628,71.9,1.99,0.024,8.17,2.03,13.5,0.4,0.213,2.4983,18,,806.4779053
14:57.4,45.18008804,1.904947877,458.2000122,569.6000366,172.3000031,168,0.074652672,1330.758057,1370.109985,41.02647781,40.02604294,1300.5,1261.800049,805,1257.306152,1485.400024,247.9021912,71.88,1.96,0.022,8.2,1.97,13.54,0.38,0.214,2.4965,20,,805.1757813
26:57.4,45.91880035,1.913845539,228.5,196.9000092,373.8999939,418.2000122,-0.027777672,1330.46875,1369.950806,41.03732681,40.20833588,1334.300049,1262,805,1256.973389,1479.800049,251.4377136,71.89,1.97,0.023,8.27,1.92,13.55,0.38,0.215,2.4974,27,,805.772583
38:57.4,5,1.922309041,114.7000046,110.2000046,478.6000061,507,-0.09432888,1329.673096,1369.545654,41.09375381,39.93055725,1345.300049,1261.900024,805,1256.698486,1478.599976,249.9276581,71.93,1.99,0.022,8.17,2.02,13.5,0.37,0.21,2.4971,19,,77.41970825
50:57.4,44.42237473,1.913845539,420.1000061,555.5,227.1999969,222.4000092,0.055555344,1329.123291,1369.965332,40.94401169,39.89583588,1307,1261.900024,800,1256.828735,1483,250.7414703,71.84,1.99,0.022,8.07,2.06,13.54,0.39,0.217,2.4972,17,,804.3077393
02:57.4,45.6627121,1.900390625,362.8999939,366.3999939,230.5,251.8000031,0.07870388,1329.369141,1369.950806,41.03732681,39.85243225,1313.5,1261.800049,800,1257.19043,1481.5,251.1031494,71.88,2.02,0.023,8.12,2.09,13.58,0.4,0.213,2.4971,17,,797.9058228
14:57.4,45.72593689,1.908637166,150.1999969,130.1999969,449.3000183,485.8999939,0.008101463,1330.063721,1369.791626,40.48394394,39.40104294,1338.5,1261.700073,800,1257.146973,1474.300049,250.3526459,71.78,2.01,0.022,8.16,2.08,13.48,0.38,0.213,2.4972,14,,798.828125
23:57.4,44.89936447,1.912760377,223.6000061,380.3000183,390.8999939,401,0.15567112,1330.613403,1370.008667,41.25217056,40.39930725,1325.599976,1261.700073,800,1257.03125,1473.700073,250.5606232,71.79,1.97,0.02,8.13,2.1,13.49,0.37,0.208,2.4878,13,,797.4175415
35:57.4,45.78203964,1.899522543,448.2000122,568.1000366,190.1000061,185.8000031,-0.003472328,1330.873779,1369.864014,40.770401,39.7938385,1301.400024,1261.900024,810,1256.901001,1482.200073,249.4393768,71.87,1.97,0.018,8.13,2.15,13.52,0.36,0.204,2.4942,15,,806.9119263
47:57.4,46.09677505,1.907769084,271.6000061,245.1000061,327.3999939,369.7000122,-0.004050732,1330.425293,1369.835083,40.98958588,40.09331894,1327,1261.800049,810,1257.19043,1477.099976,249.7558594,71.83,2,0.02,8.04,2.2,13.53,0.36,0.208,2.4939,15,,811.848999
56:57.4,46.66808319,1.905381918,146,127.2000046,453.8000183,490.6000061,0.019676208,1329.832153,1369.820557,40.87891006,39.79600906,1340.599976,1262,820,1257.262695,1474.800049,248.5622864,71.76,1.99,0.02,7.96,2.26,13.54,0.36,0.216,2.4939,16,,823.567749
05:57.4,45.84750366,1.905164957,239.5,409.6000061,380.7000122,389.3999939,0.14004612,1329.311279,1369.864014,41.18055725,40.07378769,1324.099976,1262,820,1257.045654,1474.400024,249.5117188,71.84,1.97,0.019,8.08,2.19,13.57,0.36,0.2,2.4958,13,,822.916687
17:57.4,45.12848663,1.916232705,451.8000183,566.2999878,186.1000061,181.6000061,0.066551208,1329.253418,1369.864014,41.04166794,39.98480988,1301.099976,1261.900024,810,1257.002319,1483.700073,250.3255157,71.72,1.94,0.019,8.15,2.16,13.58,0.36,0.214,2.4955,15,,814.453125
26:57.4,46.09835434,1.914496541,339.3000183,328,255.1999969,282.8999939,0.089698792,1329.586182,1369.820557,40.95269394,40.05208588,1319.099976,1261.900024,810,1256.828735,1482.300049,247.820816,71.72,1.94,0.018,8.12,2.17,13.59,0.36,0.213,2.4958,13,,809.5161133
39:57.4,45.54457855,1.905381918,135.9000092,121,462.8999939,495.8000183,0.004051208,1330.193848,1369.748291,40.837677,39.95660019,1339.700073,1261.900024,810,1256.987793,1475.400024,251.3382568,71.52,2,0.019,8.24,2.22,13.49,0.37,0.214,2.4964,14,,812.2287598
51:57.4,45.85484314,1.910807252,367.6000061,535,283.3999939,281.5,-0.027777672,1330.642334,1369.603516,40.80078506,39.61154556,1310,1262.200073,820,1256.987793,1476.5,252.5137482,71.45,1.98,0.019,8.31,2.18,13.49,0.36,0.217,2.4974,22,,819.4987183
